pr_project,pr_id,First Status,Reputation,Changed file,Evaluation time,Nb Comments,Nb Commits,LC added,LC deleted,classes
rails,2124,Accepted,0.86,1,0.3,0,1,49,2,Non-Reopened
rails,24124,Rejected,0.33,3,303.21,0,4,92,0,Non-Reopened
rails,20261,Rejected,0.25,3,0,1,1,3,22,Non-Reopened
rails,10738,Rejected,0.78,2,113.21,2,1,34,1,Non-Reopened
rails,4800,Accepted,0.85,4,0.01,0,2,0,16,Non-Reopened
rails,11236,Accepted,0.78,3,0.09,0,1,0,22,Non-Reopened
rails,18371,Accepted,0.71,5,1.91,0,1,8,93,Non-Reopened
rails,24860,Accepted,0.59,1,0.16,0,1,2,2,Non-Reopened
rails,6512,Rejected,0.83,2,0,0,0,3,1,Reopened
rails,2433,Rejected,0,1,0.22,1,2,50,3,Non-Reopened
rails,4798,Accepted,0.57,1,0.01,0,1,31,1,Non-Reopened
rails,18504,Accepted,0.78,1,0.04,0,1,2,3,Non-Reopened
rails,111,Rejected,0.4,2,50.27,0,3,35,10,Non-Reopened
rails,11101,Rejected,0,2,0.12,2,1,0,15,Non-Reopened
rails,12058,Rejected,0.67,0,0.07,1,0,0,0,Reopened
rails,24723,Accepted,0.43,2,1.41,0,1,14,10,Non-Reopened
rails,5493,Accepted,0.81,2,0.17,0,1,10,0,Non-Reopened
rails,24697,Accepted,0.88,0,0.01,0,0,0,0,Non-Reopened
rails,20546,Rejected,0.82,1,0,1,1,21,1,Non-Reopened
rails,29005,Accepted,0.86,30,0.96,0,1,118,118,Non-Reopened
rails,22052,Accepted,0.83,1,0.02,0,1,0,1,Non-Reopened
rails,12732,Accepted,0.75,0,0.08,0,0,34,0,Non-Reopened
rails,22327,Rejected,0.47,4,0.53,3,1,72,13,Non-Reopened
rails,5557,Accepted,0.88,13,0.01,0,1,24,46,Non-Reopened
rails,24056,Accepted,0.75,1,0,0,1,2,0,Non-Reopened
rails,13035,Rejected,0.78,1,0.02,2,0,0,9,Reopened
rails,19144,Accepted,0.93,0,3.54,0,0,1,0,Non-Reopened
rails,18540,Accepted,0.73,0,15.99,0,0,6,0,Non-Reopened
rails,18812,Accepted,0.5,1,0,0,1,0,1,Non-Reopened
rails,22993,Rejected,0.79,1,0.02,2,0,1,1,Reopened
rails,2857,Rejected,0.4,8,0.22,0,8,3,4,Non-Reopened
rails,3605,Rejected,0,3,22.14,0,1,0,5,Non-Reopened
rails,17608,Rejected,0,0,0.04,1,0,1,0,Non-Reopened
rails,15516,Rejected,0.6,0,215.85,1,0,17,0,Non-Reopened
rails,28923,Accepted,0.59,1,0.13,0,1,15,23,Non-Reopened
rails,13312,Rejected,0.81,3,1.04,1,0,13,5,Reopened
rails,6176,Accepted,0.87,2,0.06,0,1,3,1,Non-Reopened
rails,8902,Rejected,0,159,0.01,1,78,3440,1282,Non-Reopened
rails,28629,Accepted,0.4,1,0.76,0,1,14,2,Non-Reopened
rails,5406,Accepted,0.56,1,0.08,0,2,7155,0,Non-Reopened
rails,25004,Rejected,0.93,5,3.71,0,0,44,0,Reopened
rails,15373,Accepted,0.79,1,0.02,0,1,15,0,Non-Reopened
rails,28142,Accepted,0.78,5,0.1,0,2,35,5,Non-Reopened
rails,136,Rejected,0.42,1,0.31,0,1,0,22,Non-Reopened
rails,5673,Accepted,0.71,0,0,0,0,0,0,Non-Reopened
rails,20263,Accepted,0.86,1,5.65,0,1,45,21,Non-Reopened
rails,9443,Accepted,0.71,3,0.07,0,1,0,2,Non-Reopened
rails,11272,Accepted,0.78,2,0.02,0,1,0,6,Non-Reopened
rails,23298,Rejected,0.59,17,0.02,1,1,5,197,Non-Reopened
rails,21412,Rejected,0.74,2,1.81,3,0,76,1,Reopened
rails,26364,Accepted,0.93,2,0.05,0,1,4,4,Non-Reopened
rails,24082,Accepted,0.86,1,0.01,0,1,1,1,Non-Reopened
rails,205,Rejected,0.79,4,215.48,2,3,0,16,Non-Reopened
rails,20192,Accepted,0.86,2,0.04,0,1,1,10,Non-Reopened
rails,10122,Accepted,0.81,1,1.58,0,1,3,2,Non-Reopened
rails,24791,Accepted,0.59,2,0.66,0,1,5,1,Non-Reopened
rails,7023,Rejected,0,0,0.02,3,0,18,0,Non-Reopened
rails,10659,Accepted,0.78,1,2.65,0,1,0,3,Non-Reopened
rails,7926,Accepted,0.87,1,0,0,1,2,12,Non-Reopened
rails,23018,Rejected,0,1,0.01,2,1,10,1,Non-Reopened
rails,11490,Rejected,0.67,0,150.83,4,0,0,0,Non-Reopened
rails,10392,Rejected,0.38,4,0.54,2,1,10,6,Non-Reopened
rails,29201,Accepted,0.7,1,0.32,0,1,2,2,Non-Reopened
rails,10185,Rejected,0,4,6.56,2,1,25,1,Non-Reopened
rails,25720,Accepted,0.71,1,0.01,0,1,5,4,Non-Reopened
rails,12787,Rejected,0.6,1,0,0,0,34,23,Reopened
rails,17643,Accepted,0.63,2,0.41,0,1,54,8,Non-Reopened
rails,2290,Rejected,0.4,0,0.82,4,0,1,0,Non-Reopened
rails,20438,Rejected,0.55,5,0.36,1,1,2,1,Non-Reopened
rails,12916,Accepted,0.67,1,0.02,0,1,14,1,Non-Reopened
rails,6024,Accepted,0.88,1,0.31,0,1,1,1,Non-Reopened
rails,3784,Rejected,0.38,0,0.69,0,0,0,0,Non-Reopened
rails,25481,Rejected,0.5,10,0.01,2,1,14,14,Non-Reopened
rails,20476,Accepted,0.5,1,0,0,1,285,1,Non-Reopened
rails,18282,Rejected,0,0,0.32,0,0,0,0,Non-Reopened
rails,20842,Rejected,0.33,2,0.67,0,0,2,2,Reopened
rails,2691,Rejected,0.67,1,17.31,0,1,0,159,Non-Reopened
rails,14940,Rejected,0.86,4,1.34,7,0,114,102,Reopened
rails,25795,Accepted,0.66,2,1.28,0,1,2,2,Non-Reopened
rails,22187,Accepted,0.86,1,0.46,0,1,12,1,Non-Reopened
rails,22750,Accepted,0.25,0,1.76,0,0,9,0,Non-Reopened
rails,7795,Accepted,0.79,1,0.05,0,1,141,3,Non-Reopened
rails,14215,Accepted,0.81,1,0,0,1,0,1,Non-Reopened
rails,1380,Accepted,0.87,1,0.13,0,1,2,5,Non-Reopened
rails,20812,Accepted,0.6,1,7.08,0,1,0,0,Non-Reopened
rails,17398,Rejected,0.67,3,0.14,0,12,22,1,Non-Reopened
rails,20563,Accepted,0.79,1,0.44,0,1,28,86,Non-Reopened
rails,15077,Rejected,0.5,1,0.01,3,1,3,2,Non-Reopened
rails,10523,Accepted,0.81,0,0.23,0,0,0,0,Non-Reopened
rails,10162,Accepted,0.5,1,0,0,1,0,2,Non-Reopened
rails,16164,Rejected,0.48,4,67.34,1,2,13,252,Non-Reopened
rails,7089,Rejected,0.66,4,0.04,1,1,7,0,Non-Reopened
rails,14684,Rejected,0.5,1,0.88,0,1,0,0,Non-Reopened
rails,16422,Rejected,0.83,1,0.01,0,1,5,1,Non-Reopened
rails,15069,Rejected,0.64,1,0.42,0,1,0,1,Non-Reopened
rails,9049,Rejected,0.5,3,6.91,0,3,23,1,Non-Reopened
rails,10499,Rejected,0.81,0,336.3,6,0,32,0,Non-Reopened
rails,20494,Rejected,0.33,2,0.82,0,0,26,1,Reopened
rails,9213,Rejected,0.25,623,0,0,1380,14,19516,Non-Reopened
rails,2237,Accepted,0.14,1,297.8,0,1,1,0,Non-Reopened
rails,15450,Rejected,0.6,2,0.82,0,0,7,7,Reopened
rails,23275,Accepted,0.6,1,0,0,1,106,4,Non-Reopened
rails,26211,Rejected,0,1,0.13,6,0,0,2,Reopened
rails,10055,Accepted,0.78,1,0,0,1,4,1,Non-Reopened
rails,12336,Rejected,0.76,1,2.42,6,1,18,7,Non-Reopened
rails,19677,Accepted,0.33,1,0.77,0,2,1,1,Non-Reopened
rails,6980,Rejected,0.52,1,0.01,1,1,0,2,Non-Reopened
rails,1905,Rejected,0.67,0,0.02,0,0,1,0,Non-Reopened
rails,25639,Accepted,0.93,1,0,0,1,1,1,Non-Reopened
rails,16895,Accepted,0.75,1,0.02,0,1,13,1,Non-Reopened
rails,13948,Rejected,0.5,8,0.08,2,0,84,1,Reopened
rails,8523,Accepted,0.75,3,3.39,0,1,0,110,Non-Reopened
rails,1130,Rejected,0,0,0.01,1,0,0,0,Non-Reopened
rails,24798,Accepted,0.4,1,0,0,1,1,1,Non-Reopened
rails,17375,Rejected,0.79,3,0,1,1,25,4,Non-Reopened
rails,8495,Rejected,0.52,3,0,0,0,47,23,Reopened
rails,21775,Accepted,0.72,1,0.05,0,1,1,1,Non-Reopened
rails,8526,Rejected,0.25,0,0.03,0,0,0,0,Non-Reopened
rails,23349,Accepted,0.86,1,0.24,0,1,0,7,Non-Reopened
rails,12068,Rejected,0,1,0.98,3,1,176,0,Non-Reopened
rails,3958,Accepted,0.9,1,0.03,0,1,1,0,Non-Reopened
rails,1367,Rejected,0.79,1,3.76,1,1,24,0,Non-Reopened
rails,28636,Accepted,0.67,1,0.5,0,1,2,0,Non-Reopened
rails,1877,Accepted,0.86,2,0.02,0,1,0,4,Non-Reopened
rails,1333,Rejected,0.67,3,208.26,7,1,0,4,Non-Reopened
rails,11721,Accepted,0.67,0,0.3,0,0,2,0,Non-Reopened
rails,28095,Accepted,0.81,2,0.27,0,1,69,0,Non-Reopened
rails,3970,Accepted,0.9,2,0,0,1,0,1,Non-Reopened
rails,13091,Accepted,0.76,3,42.74,2,1,2,1,Non-Reopened
rails,2339,Accepted,0.67,0,0.08,0,0,0,0,Non-Reopened
rails,13136,Rejected,0.72,3,434,0,1,15,15,Non-Reopened
rails,17280,Accepted,0.6,1,0.02,0,1,1,9,Non-Reopened
rails,17916,Accepted,0.69,3,0.06,0,1,5,4,Non-Reopened
rails,19749,Rejected,0,7,0.05,1,0,157,50,Reopened
rails,10956,Rejected,0,2,0.06,1,1,6,0,Non-Reopened
rails,24362,Accepted,0.86,2,0.23,0,1,7,0,Non-Reopened
rails,4124,Rejected,0.5,0,2.44,0,0,1,0,Non-Reopened
rails,1885,Accepted,0.79,2,0.03,0,1,0,2,Non-Reopened
rails,20157,Accepted,0.83,0,5.14,0,0,0,0,Non-Reopened
rails,21241,Accepted,0.75,4,103.88,0,1,1,1,Non-Reopened
rails,21758,Accepted,0.74,1,0.53,0,1,38,4,Non-Reopened
rails,24897,Accepted,0.59,2,1.04,0,1,4,3,Non-Reopened
rails,17685,Accepted,0.72,1,0.08,0,1,1,0,Non-Reopened
rails,24915,Accepted,0.71,1,0.06,0,1,1,1,Non-Reopened
rails,11301,Rejected,0.86,3,135.58,0,1,0,14,Non-Reopened
rails,26013,Accepted,0.93,1,0.05,0,1,0,7,Non-Reopened
rails,7263,Rejected,0,0,2.92,0,0,0,0,Non-Reopened
rails,6518,Accepted,0.81,11,0.97,0,5,8,2,Non-Reopened
rails,24679,Rejected,0.29,2,313.86,7,2,36,1,Non-Reopened
rails,24187,Accepted,0.74,1,0.01,0,1,2,2,Non-Reopened
rails,16997,Rejected,0,0,1.1,0,0,0,0,Reopened
rails,3055,Rejected,0.5,0,0.33,1,0,3,0,Non-Reopened
rails,7686,Accepted,0.86,1,0.01,0,1,3,0,Non-Reopened
rails,26515,Accepted,0.65,3,7.45,0,3,41,5,Non-Reopened
rails,25931,Accepted,0.86,3,4.38,0,2,29,8,Non-Reopened
rails,22527,Rejected,0,3,0.02,3,1,26,7,Non-Reopened
rails,25487,Rejected,0.64,1,4.27,0,1,1,4,Non-Reopened
rails,19270,Accepted,0.5,1,0,0,1,370,1,Non-Reopened
rails,5469,Accepted,0.38,1,0.02,0,2,0,0,Non-Reopened
rails,21435,Rejected,0.4,3,3.18,0,0,5,1,Reopened
rails,27652,Rejected,0.93,3,0.02,0,0,0,6,Reopened
rails,21371,Accepted,0.33,3,0.07,0,1,1,3,Non-Reopened
rails,7275,Accepted,0.76,1,0,0,1,20,0,Non-Reopened
rails,14130,Rejected,0,31,0.01,0,13,1,98,Non-Reopened
rails,21225,Accepted,0.75,0,0.49,0,0,1,0,Non-Reopened
rails,19279,Rejected,0.33,3,4.24,0,0,41,2,Reopened
rails,10076,Accepted,0.5,1,1.01,0,2,3,2,Non-Reopened
rails,19317,Accepted,0.6,1,0.08,0,1,1,15,Non-Reopened
rails,4156,Accepted,0.87,1,0.15,0,1,113,2,Non-Reopened
rails,18462,Rejected,0.5,2,0.18,0,0,10,1,Reopened
rails,24989,Rejected,0.59,18,0.02,1,2,438,351,Non-Reopened
rails,22711,Accepted,0.82,1,0,0,1,21,2,Non-Reopened
rails,27063,Rejected,0.4,3,116.33,5,0,40,5,Reopened
rails,27683,Rejected,0.76,1,0.73,0,0,9,0,Reopened
rails,27329,Accepted,0.86,2,6.23,0,1,2,3,Non-Reopened
rails,21756,Rejected,0,3,26.13,6,5,4,1,Non-Reopened
rails,2647,Accepted,0.67,0,1.21,0,0,0,0,Non-Reopened
rails,19168,Accepted,0.79,1,0,0,1,1,3,Non-Reopened
rails,10050,Accepted,0.81,0,0,0,0,30,0,Non-Reopened
rails,12967,Rejected,0.6,1,0.07,2,1,0,2,Non-Reopened
rails,18148,Rejected,0.25,1,0.06,7,1,0,1,Non-Reopened
rails,1968,Accepted,0.66,0,0.36,0,0,0,0,Non-Reopened
rails,27731,Accepted,0.59,1,0,0,1,10,8,Non-Reopened
rails,1760,Rejected,0.55,0,113.34,2,0,0,0,Reopened
rails,13438,Accepted,0.78,1,0.01,0,1,74,0,Non-Reopened
rails,25520,Accepted,0.5,2,25.07,0,1,8,0,Non-Reopened
rails,20539,Accepted,0.5,1,0.02,0,1,7,0,Non-Reopened
rails,21435,Rejected,0.4,3,3.18,0,0,5,1,Reopened
rails,12014,Accepted,0.81,2,0.62,0,1,154,2,Non-Reopened
rails,4786,Accepted,0.9,1,0,0,1,2,1,Non-Reopened
rails,7956,Accepted,0.61,2,0.01,0,1,14,2,Non-Reopened
rails,7046,Rejected,0.81,1,0.02,2,1,0,1,Non-Reopened
rails,20094,Accepted,0.65,4,0.11,0,1,0,109,Non-Reopened
rails,76,Accepted,0.4,31,133.19,0,99,1,40,Non-Reopened
rails,14012,Rejected,0,3,0.01,0,0,37,1,Reopened
rails,20841,Rejected,0.33,4,0.26,2,1,0,19,Non-Reopened
rails,19877,Accepted,0.33,2,72.68,0,1,0,7,Non-Reopened
rails,20532,Rejected,0,483,0,0,1,1,7293,Non-Reopened
rails,14808,Accepted,0.57,1,0.03,0,1,1,2,Non-Reopened
rails,17308,Rejected,0.69,3,0.03,3,0,3,3,Reopened
rails,9919,Rejected,0.81,3,421.13,4,1,86,3,Non-Reopened
rails,22971,Accepted,0.86,4,0.08,0,1,4,25,Non-Reopened
rails,24457,Accepted,0.76,3,1.22,0,1,40,2,Non-Reopened
rails,23092,Rejected,0.59,1,0.02,2,1,4,0,Non-Reopened
rails,16889,Rejected,0.27,1,0.38,1,1,956,1,Non-Reopened
rails,13377,Rejected,0.79,1,0.01,0,1,0,1,Non-Reopened
rails,13254,Rejected,0,0,0.01,0,0,0,0,Reopened
rails,4849,Accepted,0.88,3,0.01,0,1,793,4,Non-Reopened
rails,2233,Accepted,0.25,2,0,0,2,3,2,Non-Reopened
rails,6186,Rejected,0.25,0,0.01,2,0,0,0,Reopened
rails,27969,Rejected,0.93,2,0.02,0,0,4,5,Reopened
rails,15959,Rejected,0.6,2,0.16,1,0,17,26,Reopened
rails,5185,Accepted,0.85,3,0.35,0,3,38,37,Non-Reopened
rails,21167,Rejected,0.5,2,0.77,0,0,2,2,Reopened
rails,23379,Accepted,0.74,1,0.25,0,1,212,22,Non-Reopened
rails,16184,Rejected,0.25,1,0.12,2,1,38,2,Non-Reopened
rails,6719,Rejected,0,0,63.38,2,0,645,0,Non-Reopened
rails,16162,Accepted,0.78,2,0.4,0,1,15,1,Non-Reopened
rails,9020,Rejected,0,4,0.02,0,0,62,2,Reopened
rails,20870,Accepted,0.93,0,0.25,0,0,5,0,Non-Reopened
rails,13575,Rejected,0.4,0,0.5,0,0,0,0,Reopened
rails,18489,Accepted,0.6,2,0.1,0,1,0,1,Non-Reopened
rails,15562,Accepted,0.84,5,0.09,0,1,2,25,Non-Reopened
rails,1359,Accepted,0.75,0,0.01,0,0,7,0,Non-Reopened
rails,13090,Rejected,0,1,3.77,0,1,2,0,Non-Reopened
rails,15750,Rejected,0.6,1,0.26,1,0,1,1,Reopened
rails,27032,Rejected,0,3,0,0,3,73,1,Non-Reopened
rails,2653,Accepted,0.57,0,0,0,0,6,0,Non-Reopened
rails,21995,Accepted,0.83,1,83.27,0,2,23,8,Non-Reopened
rails,8835,Accepted,0.76,2,0,0,1,47,27,Non-Reopened
rails,572,Rejected,0.76,68,0.1,8,0,13,7147,Reopened
rails,13945,Accepted,0.78,16,8.88,0,18,2,123,Non-Reopened
rails,20851,Rejected,0.4,9,2.52,3,0,147,17,Reopened
rails,22462,Rejected,0.4,5,0.05,2,0,32,0,Reopened
rails,26322,Accepted,0.59,3,0.01,0,1,30,8,Non-Reopened
rails,16644,Accepted,0.79,1,7.65,0,1,20,3,Non-Reopened
rails,11313,Accepted,0.79,1,1.43,0,1,0,25,Non-Reopened
rails,14855,Accepted,0.76,5,27.15,0,1,0,2,Non-Reopened
rails,7976,Rejected,0.38,0,0.87,0,0,0,0,Reopened
rails,1239,Accepted,0.67,0,0.92,0,0,8,0,Non-Reopened
rails,12964,Rejected,0,3,1.39,8,1,16,0,Non-Reopened
rails,12386,Rejected,0,0,0.71,0,0,1,0,Non-Reopened
rails,6243,Rejected,0.63,3,1.09,7,1,0,0,Non-Reopened
rails,5893,Rejected,0,1,62.65,9,1,0,3,Non-Reopened
rails,12201,Rejected,0.78,2,0,0,0,16,3,Reopened
rails,14095,Accepted,0.85,4,0.08,0,6,11,12,Non-Reopened
rails,5250,Rejected,0,0,0.41,0,0,44,0,Non-Reopened
rails,15618,Accepted,0.82,1,0.01,0,1,3,10,Non-Reopened
rails,23206,Rejected,0.5,2,0,0,0,13,1,Reopened
rails,11439,Accepted,0.77,0,0.06,0,0,4,0,Non-Reopened
rails,27335,Accepted,0.86,2,22.74,0,1,4,10,Non-Reopened
rails,18034,Rejected,0.73,0,0.03,3,0,0,0,Reopened
rails,9268,Rejected,0.2,3,14.74,5,2,23,2,Non-Reopened
rails,6170,Accepted,0.67,5,0.01,0,1,17,0,Non-Reopened
rails,9967,Accepted,0.5,2,0.07,0,1,0,3,Non-Reopened
rails,19813,Accepted,0.56,6,54.15,0,1,2,6,Non-Reopened
rails,3438,Accepted,0.5,2,21.47,0,1,4,0,Non-Reopened
rails,21933,Accepted,0.86,3,1.21,0,2,2,115,Non-Reopened
rails,22627,Accepted,0.91,13,0.35,0,2,0,46,Non-Reopened
rails,21781,Accepted,0.92,1,0.26,0,1,7,0,Non-Reopened
rails,28202,Accepted,0.75,1,1.04,0,1,4,0,Non-Reopened
rails,27245,Accepted,0.91,8,0.03,0,3,16,12,Non-Reopened
rails,6396,Accepted,0.81,2,0.01,0,1,8,2,Non-Reopened
rails,18756,Accepted,0.25,0,0.8,0,0,17,0,Non-Reopened
rails,4032,Rejected,0,6,0.01,3,2,19,0,Non-Reopened
rails,4843,Accepted,0.67,0,55.92,0,0,0,0,Non-Reopened
rails,40,Rejected,0,1,0.16,0,1,0,1,Non-Reopened
rails,4959,Accepted,0.5,0,0.03,0,0,1,0,Non-Reopened
rails,8157,Accepted,0.86,1,0.01,0,1,1,7,Non-Reopened
rails,28919,Accepted,0.65,1,14.13,0,1,1,1,Non-Reopened
rails,9909,Accepted,0.8,0,0.33,0,0,15,0,Non-Reopened
rails,20502,Rejected,0.33,1,0.01,0,1,120,1,Non-Reopened
rails,1112,Accepted,0.76,0,0.11,0,0,0,0,Non-Reopened
rails,17934,Rejected,0.84,1,0.03,4,0,10,0,Reopened
rails,29404,Rejected,0.76,20,0.01,1,1,1383,1359,Non-Reopened
rails,81,Rejected,0,1,0.32,0,2,305,24,Non-Reopened
rails,8475,Rejected,0.23,4,9.83,4,1,43,5,Non-Reopened
rails,19038,Accepted,0.83,4,0.7,0,4,1,41,Non-Reopened
rails,26706,Rejected,0.57,4,5.33,4,3,35,8,Non-Reopened
rails,14113,Accepted,0.5,1,124.09,0,1,10,5,Non-Reopened
rails,3807,Rejected,0,2,178.04,0,0,64,4,Reopened
rails,25518,Rejected,0.59,1,0,2,0,1,1,Reopened
rails,12714,Accepted,0.5,1,0,0,1,31,1,Non-Reopened
rails,3807,Rejected,0,2,178.04,0,0,64,4,Reopened
rails,9782,Accepted,0.78,2,0.01,0,1,8,3,Non-Reopened
rails,6979,Rejected,0.75,3,0.05,0,0,91,6,Reopened
rails,19233,Accepted,0.65,1,0,0,1,0,1,Non-Reopened
rails,23554,Accepted,0.4,1,0.13,0,1,52,3,Non-Reopened
rails,7932,Rejected,0.87,3,30.46,12,1,0,1,Non-Reopened
rails,21618,Accepted,0.5,2,2.24,0,1,16,5,Non-Reopened
rails,21821,Accepted,0.79,1,0.01,0,1,6,1,Non-Reopened
rails,2664,Rejected,0,2,217.08,0,0,7,1,Reopened
rails,16429,Accepted,0.86,3,0.28,0,1,20,8,Non-Reopened
rails,7934,Rejected,0.75,0,12.43,0,0,61,0,Non-Reopened
rails,12892,Rejected,0.79,1,0,1,0,12,9,Reopened
rails,10580,Rejected,0.2,0,0.06,0,0,0,0,Reopened
rails,2578,Rejected,0,0,221.27,0,0,24,0,Non-Reopened
rails,18970,Accepted,0.5,1,1.27,0,1,0,0,Non-Reopened
rails,3897,Rejected,0.76,3,0.18,2,1,48,15,Non-Reopened
rails,2528,Accepted,0.37,3,226.47,0,1,10,5,Non-Reopened
rails,6870,Accepted,0.71,1,0,0,1,20,20,Non-Reopened
rails,28677,Rejected,0.33,1,0.04,3,1,1,0,Non-Reopened
rails,7331,Accepted,0.77,1,0.01,0,1,0,0,Non-Reopened
rails,21973,Rejected,0.25,0,0.02,0,0,0,0,Reopened
rails,9669,Accepted,0.87,2,6.86,0,1,19,1,Non-Reopened
rails,2223,Rejected,0.4,1,0.1,1,0,7,0,Reopened
rails,10098,Accepted,0.67,4,0.69,0,1,13,1,Non-Reopened
rails,4334,Accepted,0.9,1,0.02,0,1,0,6,Non-Reopened
rails,15342,Accepted,0.6,1,0.02,0,1,43,10,Non-Reopened
rails,12895,Rejected,0.79,1,0.03,0,1,0,2,Non-Reopened
rails,18537,Accepted,0.5,0,0.01,0,0,0,0,Non-Reopened
rails,18406,Rejected,0.31,1,0.01,1,1,0,0,Non-Reopened
rails,19889,Accepted,0.5,2,179.38,0,1,38,3,Non-Reopened
rails,27833,Accepted,0.5,1,0.04,0,1,1,1,Non-Reopened
rails,23288,Accepted,0.69,2,0.02,0,1,29,1,Non-Reopened
rails,8471,Accepted,0.71,0,12,0,0,49,0,Non-Reopened
rails,23365,Rejected,0.88,11,0.91,2,2,0,7,Non-Reopened
rails,4547,Rejected,0.9,11,97.88,0,3,0,1482,Non-Reopened
rails,21465,Rejected,0.33,2,0.53,0,0,10,2,Reopened
rails,26044,Rejected,0,2,0.06,4,3,28,33,Non-Reopened
rails,7857,Rejected,0,563,0,0,1082,0,19169,Non-Reopened
rails,6186,Rejected,0.25,0,0.01,2,0,0,0,Reopened
rails,13166,Accepted,0.66,3,154.26,0,1,27,1,Non-Reopened
rails,23062,Rejected,0.59,9,41.46,0,1,16,17,Non-Reopened
rails,6956,Accepted,0.75,4,4.26,0,2,0,4,Non-Reopened
rails,24161,Accepted,0.33,0,0.03,0,0,0,0,Non-Reopened
rails,25024,Rejected,0.18,0,0.06,0,0,0,0,Non-Reopened
rails,11842,Rejected,0.67,5,4.36,6,5,7,16,Non-Reopened
rails,7772,Rejected,0.68,8,0,2,0,42,4,Reopened
rails,24388,Accepted,0.87,0,0,0,0,0,0,Non-Reopened
rails,6162,Rejected,0,2,57.7,0,0,16,6,Reopened
rails,14436,Accepted,0.86,1,0.07,0,1,29,1,Non-Reopened
rails,4294,Rejected,0.67,1,0,0,1,8,4,Non-Reopened
rails,14962,Rejected,0.86,4,15.5,0,0,81,78,Reopened
rails,11489,Rejected,0.58,0,0.02,5,0,0,0,Reopened
rails,22562,Rejected,0.5,0,3.14,0,0,0,0,Reopened
rails,8181,Rejected,0.67,1,1.02,4,5,25,2,Non-Reopened
rails,15444,Accepted,0.84,4,1.45,0,1,8,2,Non-Reopened
rails,1749,Accepted,0.67,0,0,0,0,0,0,Non-Reopened
rails,28790,Accepted,0.79,1,0.12,0,1,1,0,Non-Reopened
rails,22511,Rejected,0.82,2,4.1,0,0,36,17,Reopened
rails,3142,Accepted,0.56,0,0.14,0,0,0,0,Non-Reopened
rails,17989,Accepted,0.93,0,0.01,0,0,8,0,Non-Reopened
rails,2538,Accepted,0.86,1,0,0,1,17,0,Non-Reopened
rails,20293,Accepted,0.78,1,0.12,0,1,1,0,Non-Reopened
rails,14634,Accepted,0.76,4,0.08,0,1,5,7,Non-Reopened
rails,10041,Accepted,0.78,2,0.28,0,1,21,2,Non-Reopened
rails,21181,Rejected,0.33,1,1.22,0,0,19,0,Reopened
rails,307,Rejected,0.86,4,0.92,1,2,1,3,Non-Reopened
rails,12913,Rejected,0.67,0,5.24,0,0,33,0,Non-Reopened
rails,19341,Rejected,0.87,3,131.21,4,0,7,13,Reopened
rails,22828,Accepted,0.6,2,48.59,0,1,11,1,Non-Reopened
rails,28394,Rejected,0.6,31,9.62,6,0,96,96,Reopened
rails,20590,Rejected,0.65,2,0.03,1,0,13,6,Reopened
rails,16799,Accepted,0.5,1,0.11,0,1,54,1,Non-Reopened
rails,9743,Rejected,0.78,4,0.06,2,1,3,1,Non-Reopened
rails,24320,Rejected,0.71,4,31.97,2,1,11,4,Non-Reopened
rails,8676,Accepted,0.8,1,0,0,1,3,1,Non-Reopened
rails,10784,Accepted,0.87,3,5.71,0,1,0,6,Non-Reopened
rails,9243,Rejected,0.77,1,16.81,0,1,0,1,Non-Reopened
rails,8242,Rejected,0.25,6,255.94,0,0,34,1,Reopened
rails,19818,Accepted,0.78,2,0.02,0,1,13,0,Non-Reopened
rails,7312,Accepted,0.2,2,133.8,0,1,0,17,Non-Reopened
rails,13298,Accepted,0.79,8,1.07,0,7,68,15,Non-Reopened
rails,24,Rejected,0.4,0,4.96,0,0,10,0,Non-Reopened
rails,15738,Accepted,0.6,2,0.6,0,1,0,13,Non-Reopened
rails,7061,Accepted,0.6,1,38.79,0,1,47,1,Non-Reopened
rails,26335,Rejected,0,1,1.82,3,1,3,0,Non-Reopened
rails,9757,Accepted,0.78,1,0.24,0,1,10,1,Non-Reopened
rails,3245,Rejected,0.77,1,0.37,4,1,1,1,Non-Reopened
rails,6993,Accepted,0.77,3,0.52,0,2,0,2,Non-Reopened
rails,9971,Accepted,0.81,11,5.09,0,8,5,61,Non-Reopened
rails,7844,Rejected,0,2,0,0,1,15,11,Non-Reopened
rails,11123,Rejected,0.78,4,173.19,0,1,9,3,Non-Reopened
rails,13279,Rejected,0.14,3,0.01,2,0,11,14,Reopened
rails,20068,Accepted,0.73,1,0.05,0,1,16,1,Non-Reopened
rails,3641,Rejected,0,0,0.89,3,0,7,0,Non-Reopened
rails,114,Rejected,0.37,1,0,0,2,4,1,Non-Reopened
rails,9707,Rejected,0.67,4,2.94,2,0,18,2,Reopened
rails,16386,Accepted,0.73,2,0,0,1,26,43,Non-Reopened
rails,1085,Accepted,0.79,2,0.17,0,2,21,6,Non-Reopened
rails,20230,Accepted,0.92,1,0,0,1,3,1,Non-Reopened
rails,22567,Accepted,0.79,16,4.09,0,1,2,134,Non-Reopened
rails,14438,Rejected,0.6,3,312.71,19,1,1,3,Non-Reopened
rails,19097,Accepted,0.79,1,3.8,0,1,3,49,Non-Reopened
rails,1505,Accepted,0.86,3,0,0,3,14,0,Non-Reopened
rails,12675,Rejected,0,0,0,1,0,57,0,Non-Reopened
