fk_rails,pr_id,First_Status,FirstStatus,Reputation,Changed_file,Evaluation_time,Num_Comments_before_Closed,Num_commits_before_Closed,Num_lines_added,Num_lines_deleted,classes,Label
1,16381,1,Accepted,0.5,0,194.33,0,0,0,0,0,Non-Reopened
1,7822,1,Accepted,0.5,5,0.06,0,1,15,4,0,Non-Reopened
1,27665,1,Accepted,0.79,1,5.15,0,1,5,1,0,Non-Reopened
1,24994,0,Rejected,0.47,2,0.25,2,1,23,1,0,Non-Reopened
1,27379,1,Accepted,0.5,1,1.92,0,1,9,5,0,Non-Reopened
1,20370,1,Accepted,0.33,0,0,0,0,0,0,0,Non-Reopened
1,23852,1,Accepted,0.86,6,1.48,0,6,26,8,0,Non-Reopened
1,28230,1,Accepted,0.93,1,0.01,0,1,1,1,0,Non-Reopened
1,521,0,Rejected,0.5,1,0.01,1,0,0,1,1,Reopened
1,11042,1,Accepted,0.79,1,0.01,0,1,17,5,0,Non-Reopened
1,20673,0,Rejected,0.6,1,0.01,3,0,2,1,1,Reopened
1,7802,1,Accepted,0.86,1,0.01,0,1,70,1,0,Non-Reopened
1,3133,0,Rejected,0,757,0,0,861,9,12578,0,Non-Reopened
1,15691,0,Rejected,0.84,10,0.1,1,1,7,53,0,Non-Reopened
1,6237,0,Rejected,0.28,2,6.9,0,1,0,0,0,Non-Reopened
1,17229,0,Rejected,0.75,6,56.09,9,1,0,2,0,Non-Reopened
1,27636,1,Accepted,0.8,25,76.16,0,2,191,98,0,Non-Reopened
1,4905,1,Accepted,0.5,2,0.26,0,1,0,2,0,Non-Reopened
1,10399,0,Rejected,0.25,2,911.99,11,1,0,38,0,Non-Reopened
1,19384,0,Rejected,0.33,0,1.28,0,0,36,0,0,Non-Reopened
1,21930,0,Rejected,0.67,1,0.36,0,1,70,2,0,Non-Reopened
1,16039,0,Rejected,0.83,3,4.5,1,1,5,55,0,Non-Reopened
1,11038,1,Accepted,0.67,3,0.02,0,1,4,5,0,Non-Reopened
1,2816,1,Accepted,0.76,4,1.7,0,1,0,7,0,Non-Reopened
1,8691,1,Accepted,0.52,1,0,0,1,2,1,0,Non-Reopened
1,8263,1,Accepted,0.87,5,49.04,0,1,841,11,0,Non-Reopened
1,1944,0,Rejected,0.33,2,1.3,0,1,10,5,0,Non-Reopened
1,1133,1,Accepted,0.78,0,0,0,0,16,0,0,Non-Reopened
1,18358,1,Accepted,0.86,4,0.13,0,1,0,1,0,Non-Reopened
1,18824,0,Rejected,0.63,14,14.45,0,11,15,12,0,Non-Reopened
1,23211,0,Rejected,0.32,7,102.03,0,0,273,0,1,Reopened
1,1494,1,Accepted,0.5,1,31.21,0,1,12,2,0,Non-Reopened
1,7193,0,Rejected,0.25,1,0.01,0,1,0,2,0,Non-Reopened
1,22712,1,Accepted,0.82,1,0.2,0,1,87,0,0,Non-Reopened
1,2870,1,Accepted,0.86,1,0.45,0,1,13,1,0,Non-Reopened
1,25242,0,Rejected,0.43,1,116.83,5,1,3,3,0,Non-Reopened
1,13480,0,Rejected,0.6,2,0.09,2,0,2,2,1,Reopened
1,28930,1,Accepted,0.86,2,2.41,0,1,3,3,0,Non-Reopened
1,25868,1,Accepted,0.86,5,2.61,0,1,10,13,0,Non-Reopened
1,17176,1,Accepted,0.6,1,0.44,0,1,17,2,0,Non-Reopened
1,15094,1,Accepted,0.79,1,0.01,0,1,4,1,0,Non-Reopened
1,14120,1,Accepted,0.69,0,0.02,0,0,28,0,0,Non-Reopened
1,2803,0,Rejected,0,1,0.66,2,1,70,1,0,Non-Reopened
1,8371,1,Accepted,0.4,3,5.95,0,1,217,1,0,Non-Reopened
1,8779,1,Accepted,0.77,1,0.01,0,1,0,5,0,Non-Reopened
1,20789,0,Rejected,0.65,3,21.28,5,1,27,0,0,Non-Reopened
1,19426,0,Rejected,0,3,0.1,2,1,13,0,0,Non-Reopened
1,19329,0,Rejected,0.5,2,1.86,0,0,24,1,1,Reopened
1,11584,0,Rejected,0.8,1,0,1,0,1,1,1,Reopened
1,6253,1,Accepted,0.8,1,0.04,0,1,74,1,0,Non-Reopened
1,20496,1,Accepted,0.86,1,0.01,0,1,3,4,0,Non-Reopened
1,17350,0,Rejected,0.33,1,0.01,0,1,2,4,0,Non-Reopened
1,24832,1,Accepted,0.86,1,0.13,0,1,3,10,0,Non-Reopened
1,11530,0,Rejected,0.48,3,434.81,6,0,82,14,1,Reopened
1,27553,1,Accepted,0.82,23,0.54,0,15,402,25,0,Non-Reopened
1,20933,0,Rejected,0.25,6,1.7,0,0,413,12,1,Reopened
1,8116,1,Accepted,0.87,6,4.9,0,1,41,2,0,Non-Reopened
1,4553,0,Rejected,0.4,0,4.31,0,0,1,0,0,Non-Reopened
1,21394,0,Rejected,0,3,0.83,1,0,10,6,1,Reopened
1,10045,1,Accepted,0.87,1,127.05,0,1,13,2,0,Non-Reopened
1,25064,0,Rejected,0,1,0.16,3,1,2,2,0,Non-Reopened
1,3707,1,Accepted,0.75,4,163.42,0,1,0,6,0,Non-Reopened
1,14000,1,Accepted,0.83,3,8.08,0,1,86,0,0,Non-Reopened
1,261,0,Rejected,0.41,0,16.32,1,0,1,0,0,Non-Reopened
1,7951,0,Rejected,0.5,1,0.21,0,0,1,1,1,Reopened
1,25856,1,Accepted,0.5,0,27.38,0,0,0,0,0,Non-Reopened
1,13728,1,Accepted,0.33,0,6.12,0,0,15,0,0,Non-Reopened
1,23005,0,Rejected,0.79,1,524.31,3,1,12,0,0,Non-Reopened
1,1853,1,Accepted,0.86,1,0.51,0,1,0,1,0,Non-Reopened
1,4775,0,Rejected,0.36,3,15.77,11,1,1,4,0,Non-Reopened
1,28282,1,Accepted,0.86,2,0.12,0,1,10,7,0,Non-Reopened
1,21071,1,Accepted,0.75,1,0,0,1,2,3,0,Non-Reopened
1,23717,0,Rejected,0.78,3,10.05,0,1,204,3,0,Non-Reopened
1,21631,1,Accepted,0.67,2,24.74,0,2,1,13,0,Non-Reopened
1,25478,0,Rejected,0.59,2,0.01,1,0,8,0,1,Reopened
1,13684,0,Rejected,0.56,10,833.15,13,6,0,28,0,Non-Reopened
1,27879,0,Rejected,0,3,4.76,0,0,20,11,1,Reopened
1,10543,1,Accepted,0.78,1,0.29,0,1,95,1,0,Non-Reopened
1,14539,1,Accepted,0.5,2,0.18,0,2,2,3,0,Non-Reopened
1,9368,1,Accepted,0.5,0,200.85,0,0,19,0,0,Non-Reopened
1,27283,0,Rejected,0,1,0.01,0,1,56,0,0,Non-Reopened
1,13358,1,Accepted,0.82,1,0.01,0,1,11,7,0,Non-Reopened
1,5192,1,Accepted,0.79,2,0,0,1,14,14,0,Non-Reopened
1,22783,0,Rejected,0.74,1,1.67,3,1,0,1,0,Non-Reopened
1,24242,0,Rejected,0.33,0,0.11,0,0,0,0,1,Reopened
1,11746,0,Rejected,0.5,1,200.86,7,1,0,1,0,Non-Reopened
1,25004,0,Rejected,0.93,5,3.71,0,0,44,0,1,Reopened
1,15208,1,Accepted,0.84,4,0,0,1,2,30,0,Non-Reopened
1,21380,1,Accepted,0.92,1,0.09,0,1,17,2,0,Non-Reopened
1,15658,0,Rejected,0.79,3,1.04,9,0,65,65,1,Reopened
1,21743,0,Rejected,0.57,2,4.96,5,2,1,0,0,Non-Reopened
1,5311,0,Rejected,0.79,4,51.76,0,2,62,0,0,Non-Reopened
1,19790,0,Rejected,0.25,0,0.41,0,0,6,0,0,Non-Reopened
1,21592,0,Rejected,0,1,0.01,5,1,1,2,0,Non-Reopened
1,11130,0,Rejected,0.48,2,25.64,1,1,2,1,0,Non-Reopened
1,5090,0,Rejected,0.81,2,0.03,1,1,29,0,0,Non-Reopened
1,21956,0,Rejected,0.29,0,0.03,0,0,9,0,0,Non-Reopened
1,10922,1,Accepted,0.86,1,0.12,0,1,1,2,0,Non-Reopened
1,20442,1,Accepted,0.86,1,0.53,0,1,0,1,0,Non-Reopened
1,13057,1,Accepted,0.5,0,0.02,0,0,59,0,0,Non-Reopened
1,9664,1,Accepted,0.76,1,0,0,1,39,5,0,Non-Reopened
1,26394,1,Accepted,0.86,1,0.36,0,1,2,2,0,Non-Reopened
1,28018,1,Accepted,0.5,1,0.08,0,1,1,1,0,Non-Reopened
1,12490,1,Accepted,0.87,8,14.75,0,3,2,14,0,Non-Reopened
1,12920,0,Rejected,0.6,1,0,0,1,35,1,0,Non-Reopened
1,21863,1,Accepted,0.71,1,0.26,0,1,1,1,0,Non-Reopened
1,13446,1,Accepted,0.6,1,1.2,0,1,21,0,0,Non-Reopened
1,29273,1,Accepted,0.86,4,0.25,0,1,15,15,0,Non-Reopened
1,2793,0,Rejected,0.45,1,91.05,10,2,4,0,0,Non-Reopened
1,18548,1,Accepted,0.25,7,285.74,0,1,1,1,0,Non-Reopened
1,10666,1,Accepted,0.33,1,39.47,0,1,7,1,0,Non-Reopened
1,24488,1,Accepted,0.93,1,0,0,1,4,4,0,Non-Reopened
1,17394,0,Rejected,0,4,0.01,1,1,1,26,0,Non-Reopened
1,24196,0,Rejected,0.33,1,8.62,0,0,4,2,1,Reopened
1,521,0,Rejected,0.5,1,0.01,1,0,0,1,1,Reopened
1,9503,0,Rejected,0.81,2,2.47,6,1,32,1,0,Non-Reopened
1,18877,1,Accepted,0.86,1,0.01,0,1,4,2,0,Non-Reopened
1,17510,1,Accepted,0.8,0,0.5,0,0,11,0,0,Non-Reopened
1,333,0,Rejected,0,2,0.19,1,1,0,2,0,Non-Reopened
1,10095,1,Accepted,0.84,0,0.01,0,0,12,0,0,Non-Reopened
1,25254,1,Accepted,0.86,1,0.13,0,1,4,1,0,Non-Reopened
1,2521,0,Rejected,0,0,0,1,0,23,0,0,Non-Reopened
1,9010,1,Accepted,0.78,1,0.13,0,1,92,3,0,Non-Reopened
1,94,0,Rejected,0.28,57,4.89,0,36,27,313,0,Non-Reopened
1,20549,1,Accepted,0.79,1,5.11,0,1,16,0,0,Non-Reopened
1,24520,1,Accepted,0.43,1,0.1,0,2,17,1,0,Non-Reopened
1,28649,1,Accepted,0.93,1,0.05,0,1,1,1,0,Non-Reopened
1,22985,0,Rejected,0.79,1,0.35,0,0,1,1,1,Reopened
1,10756,0,Rejected,0,1,542.91,0,1,15,1,0,Non-Reopened
1,28329,0,Rejected,0,708,0.09,1,1848,15425,19676,0,Non-Reopened
1,12670,0,Rejected,0.53,0,472.52,5,0,0,0,0,Non-Reopened
1,2534,1,Accepted,0.86,1,0,0,1,4,0,0,Non-Reopened
1,27957,1,Accepted,0.86,2,0.03,0,2,18,10,0,Non-Reopened
1,24770,1,Accepted,0.78,1,0.3,0,1,1,1,0,Non-Reopened
1,19264,1,Accepted,0.93,0,0,0,0,6,0,0,Non-Reopened
1,13692,1,Accepted,0.43,11,16.32,0,1,66,10,0,Non-Reopened
1,6979,0,Rejected,0.75,3,0.05,0,0,91,6,1,Reopened
1,1688,0,Rejected,0.43,6,0.46,2,2,13,50,0,Non-Reopened
1,9817,1,Accepted,0.5,1,0.03,0,1,16,2,0,Non-Reopened
1,21298,1,Accepted,0.78,1,12.44,0,1,9,4,0,Non-Reopened
1,20673,0,Rejected,0.6,1,0.01,3,0,2,1,1,Reopened
1,10627,1,Accepted,0.78,1,41.81,0,1,7,1,0,Non-Reopened
1,27616,1,Accepted,0.5,2,0.92,0,1,24,5,0,Non-Reopened
1,23860,1,Accepted,0.5,1,0,0,1,8,0,0,Non-Reopened
1,15909,1,Accepted,0.84,3,0.02,0,1,33,5,0,Non-Reopened
1,18556,1,Accepted,0.67,0,0,0,0,5,0,0,Non-Reopened
1,10525,0,Rejected,0,0,377.8,0,0,0,0,0,Non-Reopened
1,10527,1,Accepted,0.64,13,7.86,0,3,4,146,0,Non-Reopened
1,18969,0,Rejected,0.3,1,1.35,1,1,100,1,0,Non-Reopened
1,311,0,Rejected,0.78,0,0.06,1,0,0,0,1,Reopened
1,23162,0,Rejected,0.6,5,0.16,0,1,0,1,0,Non-Reopened
1,17601,1,Accepted,0.86,4,105.08,0,1,8,11,0,Non-Reopened
1,17109,0,Rejected,0.38,1,36.32,1,0,1,1,1,Reopened
1,20640,0,Rejected,0,2,0.81,0,0,15,0,1,Reopened
1,1315,1,Accepted,0.5,2,0.28,0,3,0,2,0,Non-Reopened
1,25742,0,Rejected,0.69,2,326.22,7,1,14,4,0,Non-Reopened
1,17344,0,Rejected,0,0,4.61,3,0,28,0,0,Non-Reopened
1,5367,1,Accepted,0.88,5,0.01,0,2,44,24,0,Non-Reopened
1,28818,1,Accepted,0.93,1,0.03,0,1,1,0,0,Non-Reopened
1,6358,1,Accepted,0.42,2,0.08,0,1,0,7,0,Non-Reopened
1,21417,1,Accepted,0.86,1,0.01,0,1,1,2,0,Non-Reopened
1,13145,1,Accepted,0.52,1,0,0,1,16,1,0,Non-Reopened
1,28616,1,Accepted,0.6,0,0.13,0,0,0,0,0,Non-Reopened
1,25745,1,Accepted,0.8,1,0.21,0,1,12,12,0,Non-Reopened
1,15312,1,Accepted,0.82,1,0.27,0,1,16,1,0,Non-Reopened
1,29292,1,Accepted,0.5,1,0.01,0,1,2,2,0,Non-Reopened
1,9082,0,Rejected,0.29,2,0.33,3,1,1,3,0,Non-Reopened
1,7168,0,Rejected,0,0,0.01,3,0,0,0,1,Reopened
1,9073,0,Rejected,0,3,1.36,0,1,0,2,0,Non-Reopened
1,9880,1,Accepted,0.81,1,0.5,0,1,9,5,0,Non-Reopened
1,25020,0,Rejected,0.43,1,0.09,2,0,17,11,1,Reopened
1,6322,1,Accepted,0.52,1,0.02,0,1,21,3,0,Non-Reopened
1,262,0,Rejected,0.41,0,0,0,0,9,0,0,Non-Reopened
1,12097,1,Accepted,0.74,0,0,0,0,90,0,0,Non-Reopened
1,27771,1,Accepted,0.93,2,0.64,0,1,2,1,0,Non-Reopened
1,12992,1,Accepted,0.86,1,0.01,0,1,0,2,0,Non-Reopened
1,19432,1,Accepted,0.75,1,0.01,0,1,0,1,0,Non-Reopened
1,2685,0,Rejected,0.79,1,0.37,0,1,4,1,0,Non-Reopened
1,11353,1,Accepted,0.72,3,1.42,0,1,172,1,0,Non-Reopened
1,13340,1,Accepted,0.79,1,1.48,0,1,4,5,0,Non-Reopened
1,5944,0,Rejected,0.76,401,0,1,625,11,1784,0,Non-Reopened
1,8733,1,Accepted,0.79,1,0.01,0,1,0,8,0,Non-Reopened
1,7386,0,Rejected,0.2,1791,4.55,0,5540,0,44679,0,Non-Reopened
1,13596,0,Rejected,0.25,1,0.02,0,1,2,2,0,Non-Reopened
1,15682,1,Accepted,0.83,1,0.44,0,1,15,2,0,Non-Reopened
1,1994,0,Rejected,0,0,134.21,0,0,0,0,0,Non-Reopened
1,20323,1,Accepted,0.5,1,0.01,0,1,66,3,0,Non-Reopened
1,27976,0,Rejected,0.86,8,0.57,0,1,0,11,0,Non-Reopened
1,21092,0,Rejected,0.65,2,4.77,0,0,12,2,1,Reopened
1,258,0,Rejected,0.76,47,0.02,1,0,182,52,1,Reopened
1,7549,1,Accepted,0.76,1,0.01,0,1,8,1,0,Non-Reopened
1,23433,1,Accepted,0.5,1,0,0,1,17,2,0,Non-Reopened
1,13696,1,Accepted,0.87,1,7.97,0,1,4,0,0,Non-Reopened
1,17519,1,Accepted,0.86,1,0.03,0,1,3,4,0,Non-Reopened
1,22216,1,Accepted,0.65,1,2.86,0,1,1,9,0,Non-Reopened
1,20851,0,Rejected,0.4,9,2.52,3,0,147,17,1,Reopened
1,8876,1,Accepted,0.87,33,0.01,0,3,23,1640,0,Non-Reopened
1,16710,0,Rejected,0.33,1,0.28,4,1,0,7,0,Non-Reopened
1,22158,0,Rejected,0,1,0,0,2,4,1,0,Non-Reopened
1,16237,1,Accepted,0.67,1,2.34,0,1,1,4,0,Non-Reopened
1,20225,1,Accepted,0.25,0,0.01,0,0,10035,0,0,Non-Reopened
1,12254,0,Rejected,0,0,232.78,4,0,50,0,0,Non-Reopened
1,6512,0,Rejected,0.83,2,0,0,0,3,1,1,Reopened
1,21416,1,Accepted,0.71,3,3.91,0,1,22,3,0,Non-Reopened
1,25928,1,Accepted,0.66,1,1.03,0,1,1,1,0,Non-Reopened
1,14006,0,Rejected,0.5,3,0.66,4,0,28,6,1,Reopened
1,15325,1,Accepted,0.83,2,0.21,0,1,25,2,0,Non-Reopened
1,20590,0,Rejected,0.65,2,0.03,1,0,13,6,1,Reopened
1,6341,0,Rejected,0.41,0,0,2,0,1,0,0,Non-Reopened
1,27750,0,Rejected,0.6,2,0.05,3,0,12,1,1,Reopened
1,24197,0,Rejected,0.25,4,0.01,4,5,70,4,0,Non-Reopened
1,8834,1,Accepted,0.76,2,0,0,1,0,27,0,Non-Reopened
1,21518,0,Rejected,0.33,2,1.98,3,0,23,1,1,Reopened
1,10554,1,Accepted,0.67,2,0.01,0,1,31,1,0,Non-Reopened
1,9396,0,Rejected,0,2,1.7,6,2,6,0,0,Non-Reopened
1,4574,1,Accepted,0.71,2,0.64,0,1,1,0,0,Non-Reopened
1,11282,0,Rejected,0.86,3,0.59,0,0,4,29,1,Reopened
1,18865,0,Rejected,0,4,61.37,12,2,17,0,0,Non-Reopened
1,14085,0,Rejected,0,1,38.86,5,1,0,1,0,Non-Reopened
1,6714,0,Rejected,0,1,0,1,1,0,18,0,Non-Reopened
1,8425,0,Rejected,0.68,5,510.99,0,1,1,22,0,Non-Reopened
1,24610,1,Accepted,0.84,2,3.96,0,1,10,7,0,Non-Reopened
1,12746,1,Accepted,0.67,2,185.94,0,1,0,11,0,Non-Reopened
1,2262,0,Rejected,0.66,0,0,1,0,0,0,1,Reopened
1,24568,0,Rejected,0.78,3,4.04,3,1,77,108,0,Non-Reopened
1,5565,1,Accepted,0.88,10,0,0,2,0,35,0,Non-Reopened
1,9164,1,Accepted,0.84,2,0.05,0,1,0,0,0,Non-Reopened
1,7800,1,Accepted,0.77,4,0.01,0,1,1,101,0,Non-Reopened
1,9545,1,Accepted,0.87,5,2.92,0,2,0,3,0,Non-Reopened
1,15502,1,Accepted,0.84,2,0.32,0,1,11,23,0,Non-Reopened
1,21673,1,Accepted,0.92,2,0.03,0,1,1,6,0,Non-Reopened
1,13054,1,Accepted,0.87,1,1.32,0,1,0,17,0,Non-Reopened
1,25113,0,Rejected,0.29,0,0.21,0,0,0,0,0,Non-Reopened
1,26552,1,Accepted,0.85,3,0.01,0,1,32,15,0,Non-Reopened
1,18849,1,Accepted,0.86,2,1.22,0,1,0,19,0,Non-Reopened
1,9207,1,Accepted,0.64,8,0.4,0,1,59,14,0,Non-Reopened
1,21264,1,Accepted,0.82,1,0,0,1,1,1,0,Non-Reopened
1,17377,1,Accepted,0.73,0,0.01,0,0,1,0,0,Non-Reopened
1,8347,1,Accepted,0.6,0,0.13,0,0,0,0,0,Non-Reopened
1,9551,0,Rejected,0.77,0,0.11,4,0,0,0,0,Non-Reopened
1,10662,1,Accepted,0.79,0,359.59,0,0,0,0,0,Non-Reopened
1,20186,0,Rejected,0,0,0.01,1,0,10,0,0,Non-Reopened
1,28994,0,Rejected,0.4,1,0.94,0,0,5,5,1,Reopened
1,9629,1,Accepted,0.81,1,0,0,1,0,4,0,Non-Reopened
1,8152,1,Accepted,0.86,1,0.05,0,1,24,0,0,Non-Reopened
1,21167,0,Rejected,0.5,2,0.77,0,0,2,2,1,Reopened
1,23577,1,Accepted,0.8,1,0,0,1,12,4,0,Non-Reopened
1,423,1,Accepted,0.5,3,0.02,0,3,348,5,0,Non-Reopened
1,11449,0,Rejected,0.44,0,0,0,0,39,0,0,Non-Reopened
1,6368,1,Accepted,0.24,0,4.93,0,0,27,0,0,Non-Reopened
1,9899,1,Accepted,0.44,3,0.33,0,1,2,6,0,Non-Reopened
1,22973,1,Accepted,0.86,2,0.02,0,1,36,4,0,Non-Reopened
1,16295,1,Accepted,0.5,2,2.79,0,1,3,0,0,Non-Reopened
1,24805,0,Rejected,0.74,1,0.05,1,0,8,4,1,Reopened
1,11325,0,Rejected,0.27,0,0.03,0,0,0,0,0,Non-Reopened
1,8377,0,Rejected,0,2,763.82,5,1,342,0,0,Non-Reopened
1,24511,1,Accepted,0.5,1,0.04,0,1,5,3,0,Non-Reopened
1,16397,0,Rejected,0.93,0,1.11,5,0,27,0,0,Non-Reopened
1,11890,0,Rejected,0.5,3,313.66,3,0,39,2,1,Reopened
1,17861,1,Accepted,0.66,0,0.31,0,0,5,0,0,Non-Reopened
1,21267,1,Accepted,0.67,3,6.88,0,1,6,1,0,Non-Reopened
1,8072,1,Accepted,0.81,2,0.02,0,1,22,1,0,Non-Reopened
1,20673,0,Rejected,0.6,1,0.01,3,0,2,1,1,Reopened
1,12951,0,Rejected,0.79,1,0.04,2,1,63,1,0,Non-Reopened
1,18036,1,Accepted,0.72,1,0.96,0,1,8,19,0,Non-Reopened
1,18043,1,Accepted,0.72,1,0,0,1,0,8,0,Non-Reopened
1,4825,1,Accepted,0.76,1,0.02,0,1,7,1,0,Non-Reopened
1,12622,1,Accepted,0.38,2,0.04,0,1,8,1,0,Non-Reopened
1,15551,1,Accepted,0.84,2,0.03,0,1,0,9,0,Non-Reopened
1,2067,0,Rejected,0.66,0,11.19,4,0,0,0,0,Non-Reopened
1,5339,1,Accepted,0.56,9,194.09,0,1,0,18,0,Non-Reopened
1,2062,0,Rejected,0,1,2.04,4,0,1,1,1,Reopened
1,349,1,Accepted,0.5,2,7.62,0,2,1,3,0,Non-Reopened
1,1472,0,Rejected,0.1,1,0,1,1,0,11,0,Non-Reopened
1,16861,1,Accepted,0.71,1,0.08,0,1,1,2,0,Non-Reopened
1,24930,1,Accepted,0.83,3,7.13,0,1,22,5,0,Non-Reopened
1,23631,1,Accepted,0.93,4,3.08,0,1,1,4,0,Non-Reopened
1,4192,1,Accepted,0.67,0,10.24,0,0,2,0,0,Non-Reopened
1,4110,1,Accepted,0.9,3,0.03,0,1,0,41,0,Non-Reopened
1,27272,1,Accepted,0.86,4,0.02,0,1,65,1,0,Non-Reopened
1,19627,1,Accepted,0.33,1,0.57,0,1,35,4,0,Non-Reopened
1,14012,0,Rejected,0,3,0.01,0,0,37,1,1,Reopened
1,18557,1,Accepted,0.79,1,3.92,0,3,1,76,0,Non-Reopened
1,22317,0,Rejected,0.74,1,0.01,3,1,0,0,0,Non-Reopened
1,10639,1,Accepted,0.8,0,0.34,0,0,0,0,0,Non-Reopened
1,25560,0,Rejected,0.5,5,130.09,13,49,959,0,0,Non-Reopened
1,8332,1,Accepted,0.79,5,9.83,0,1,0,8,0,Non-Reopened
1,27750,0,Rejected,0.6,2,0.05,3,0,12,1,1,Reopened
1,12548,0,Rejected,0,0,0.72,0,0,51,0,0,Non-Reopened
1,13698,0,Rejected,0.43,3,0.63,0,1,1,0,0,Non-Reopened
1,13731,0,Rejected,0,2,13.48,6,2,2,0,0,Non-Reopened
1,21024,0,Rejected,0,5,0,1,1,0,0,0,Non-Reopened
1,4779,1,Accepted,0.29,1,0.48,0,1,6,1,0,Non-Reopened
1,12249,0,Rejected,0,0,68.98,0,0,123,0,0,Non-Reopened
1,14831,0,Rejected,0.72,2,0.01,0,1,30,1,0,Non-Reopened
1,7205,1,Accepted,0.84,0,0.01,0,0,1,0,0,Non-Reopened
1,23705,1,Accepted,0.4,1,0.76,0,1,0,1,0,Non-Reopened
1,24423,0,Rejected,0.43,2,0.04,2,1,21,6,0,Non-Reopened
1,7308,1,Accepted,0.67,1,0,0,1,1,1,0,Non-Reopened
1,17448,0,Rejected,0.72,1,5.56,0,1,35,10,0,Non-Reopened
1,27388,1,Accepted,0.59,2,2.55,0,1,17,0,0,Non-Reopened
1,5699,0,Rejected,0.2,0,87.61,0,0,1,0,0,Non-Reopened
1,4603,0,Rejected,0.19,0,1.1,0,0,0,0,0,Non-Reopened
1,29415,1,Accepted,0.86,2,5.53,0,1,1,2,0,Non-Reopened
1,13119,0,Rejected,0.67,0,0.11,1,0,0,0,1,Reopened
1,19329,0,Rejected,0.5,2,1.86,0,0,24,1,1,Reopened
1,10021,1,Accepted,0.69,4,0.64,0,1,2,211,0,Non-Reopened
1,432,0,Rejected,0.86,1,0.01,5,1,12,0,0,Non-Reopened
1,13292,1,Accepted,0.5,1,0,0,1,0,1,0,Non-Reopened
1,26078,0,Rejected,0.33,5,224.36,0,0,77,22,1,Reopened
1,5177,0,Rejected,0.25,2,63.1,5,0,7,5,1,Reopened
1,28814,1,Accepted,0.5,4,0.05,0,1,25,18,0,Non-Reopened
1,21152,0,Rejected,0.79,2,0.58,3,1,1,6,0,Non-Reopened
1,6401,0,Rejected,0.33,2,0.61,0,3,5891,24,0,Non-Reopened
1,27414,1,Accepted,0.81,1,0.38,0,1,12,12,0,Non-Reopened
1,3630,0,Rejected,0.6,1,0.04,3,1,5,39,0,Non-Reopened
1,15948,0,Rejected,0.5,3,404.9,0,0,23,0,1,Reopened
1,29205,0,Rejected,0,4,0.01,0,0,19,6,1,Reopened
1,3177,1,Accepted,0.86,1,0.08,0,1,0,4,0,Non-Reopened
1,215,0,Rejected,0.6,1,0.13,0,1,0,1,0,Non-Reopened
1,27683,0,Rejected,0.76,1,0.73,0,0,9,0,1,Reopened
1,3906,1,Accepted,0.81,1,0.07,0,1,3,1,0,Non-Reopened
1,21411,0,Rejected,0.82,1,0.04,0,0,5,5,1,Reopened
1,21745,1,Accepted,0.5,1,0.02,0,1,11,1,0,Non-Reopened
1,8859,1,Accepted,0.2,1,0.01,0,1,4,2,0,Non-Reopened
1,2344,1,Accepted,0.41,0,0.02,0,0,0,0,0,Non-Reopened
1,19137,1,Accepted,0.22,1,0,0,1,1,1,0,Non-Reopened
1,11294,0,Rejected,0.6,0,0.94,8,0,17,0,0,Non-Reopened
1,28217,1,Accepted,0.86,2,0.67,0,1,17,8,0,Non-Reopened
1,9820,1,Accepted,0.57,3,0.77,0,2,9,1,0,Non-Reopened
1,27879,0,Rejected,0,3,4.76,0,0,20,11,1,Reopened
1,27139,1,Accepted,0.75,1,0.01,0,1,1,1,0,Non-Reopened
1,10218,1,Accepted,0.67,3,0.97,0,1,7,43,0,Non-Reopened
1,13615,0,Rejected,0.5,2,0.01,0,0,21,6,1,Reopened
1,9691,1,Accepted,0.82,6,2.73,0,1,26,5,0,Non-Reopened
1,15850,1,Accepted,0.84,1,0.68,0,1,0,0,0,Non-Reopened
1,15721,0,Rejected,0.19,0,0.01,2,0,0,0,1,Reopened
1,20868,0,Rejected,0.76,10,0.95,0,0,167,38,1,Reopened
1,17437,0,Rejected,0.6,1,58.19,1,1,15,0,0,Non-Reopened
1,16339,1,Accepted,0.5,3,0.11,0,1,6,2,0,Non-Reopened
1,14044,0,Rejected,0,0,0.06,0,0,0,0,1,Reopened
1,23644,0,Rejected,0.38,1,0.06,0,1,7,1,0,Non-Reopened
1,17610,0,Rejected,0.56,3,9.29,0,0,15,4,1,Reopened
1,17183,1,Accepted,0.86,1,0,0,1,15,2,0,Non-Reopened
1,27402,1,Accepted,0.74,1,9.68,0,1,1,1,0,Non-Reopened
1,21393,0,Rejected,0,3,0.67,1,3,579,32,0,Non-Reopened
1,2705,0,Rejected,0.38,2,385.7,7,1,3,1,0,Non-Reopened
1,399,1,Accepted,0.77,0,0.15,0,0,0,0,0,Non-Reopened
1,28804,0,Rejected,0,3,11.77,20,5,125,28,0,Non-Reopened
1,20014,1,Accepted,0.65,2,0.23,0,1,65,0,0,Non-Reopened
1,20111,0,Rejected,0.58,0,0.02,0,0,0,0,1,Reopened
1,12945,1,Accepted,0.6,1,0.17,0,1,19,2,0,Non-Reopened
1,11872,1,Accepted,0.4,2,807.85,0,1,10,1,0,Non-Reopened
1,28800,1,Accepted,0.8,5,0.18,0,1,56,16,0,Non-Reopened
1,8611,0,Rejected,0,3,0.48,0,0,89,1,1,Reopened
1,27509,1,Accepted,0.86,9,0.3,0,2,9,58,0,Non-Reopened
