pr_id,First_Status,Reputation,Changed_file,Evaluation_time,Num_Comments_before_Closed,Num_commits_before_Closed,Num_lines_added,Num_lines_deleted,classes
16962,0,0.95,1,1.06,3,0,2,2,1
13863,0,0,2,217.97,1,2,54,16,0
6532,0,0.64,1,0.1,0,1,1,1,0
4704,1,0.64,1,0.02,0,1,1,1,0
5249,1,0.95,1,0,0,1,33,10,0
7719,0,0.88,3,0,0,0,61,28,1
15392,1,0.92,3,0,0,1,23,10,0
16993,0,0.25,2,59.31,0,1,32,18,0
4920,1,0.95,1,0,0,1,0,1,0
16586,1,0.66,1,3.54,0,1,2,2,0
7807,1,0.96,66,0.3,0,10,1912,356,0
15699,1,0.67,1,7.6,0,1,7,1,0
4022,1,0.88,47,5.71,0,13,1892,693,0
233,1,0.83,2,0,0,1,2,1,0
7079,1,0.94,15,0.01,0,1,10181,9996,0
9149,1,0.96,2,8.17,0,3,8,17,0
11224,0,0.5,1,0.19,0,0,3,1,1
4482,1,0.93,30,6.92,0,29,496,245,0
14265,0,0.62,2,0.02,0,2,26,11,0
2720,0,0.95,8,0.71,0,0,183,36,1
4891,1,0.95,2,0.01,0,1,2,2,0
11509,1,0.94,2,0.03,0,1,10,0,0
8893,1,0.93,2,0.86,0,1,2,2,0
5983,0,0.64,47,0.1,0,1,71,48,0
5670,1,0.95,1,0,0,1,7,22,0
3467,0,0.64,1,0.02,0,1,1,1,0
11900,0,0.85,31,0.84,3,14,325,59,0
9250,1,0.84,1,0.76,0,1,1,1,0
12237,1,0.64,8,1.15,0,1,272,73,0
1279,0,0.8,0,0.72,0,0,0,0,1
6693,1,0.85,14,0.03,0,5,4218,4155,0
13264,0,0.81,5,0.07,0,0,70,71,1
12219,1,0.64,6,0.01,0,1,3,88,0
5232,1,0.5,1,25.15,0,1,8,0,0
14305,1,0.93,2,0,0,1,18,1,0
7719,0,0.88,3,0,0,0,61,28,1
9618,0,0.89,2,0.47,0,0,30,1,1
3489,1,0.88,2,0.03,0,1,231,21,0
15895,0,0.66,0,0.11,0,0,0,0,0
